LeftSpeed,RightSpeed,FrontRight,FrontLeft,SideLeft,SideRight
3,3,66.7193409479038,68.8061899604429,140.18910955049643,66.48074128735796
3,3,63.59491020911424,67.76150680946114,134.9345313888317,70.76433702472498
3,3,65.90611952637524,71.37169846118785,140.83680499671985,70.07303290827403
3,3,70.30293326684695,68.83517578254886,146.51215797635808,68.10968392290023
3,3,67.59186521978165,59.7798550276289,132.87019870598405,63.78834611737698
3,3,61.13992342024029,73.18001375996928,136.80834798569984,71.62685227003976
3,3,66.32879368162986,67.00692401750649,144.20253810621156,64.54200724186639
3,3,61.60455394270448,64.93063205367022,140.95542593542268,66.83039183891319
3,3,64.93473809872776,71.0005288591915,135.49421898223574,69.84891334879892
3,3,71.00232970353942,66.13298915438094,136.98211554896415,66.97532554235619
3,3,65.1814748731116,64.19443077571722,129.78405851116958,68.78600714611939
3,3,66.0489140725588,67.37941858184395,128.50287877311663,69.5200391717406
3,3,66.58705531443566,61.02928552364988,134.50079825484644,64.00172385323336
3,3,68.19446888992493,64.82585171743116,127.36716298874317,62.73852068767644
3,3,66.5962860543612,77.66088018593223,137.91217920128716,69.33000903218414
3,3,67.38995048102235,73.28201161373205,131.3350078838378,69.1459437570925
3,3,66.29680865927644,71.82952717308947,135.8812201979904,75.05963398062659
3,3,70.05887111468668,69.47435152469842,128.54137567386476,68.45938644181113
3,3,64.81653064506779,67.68694847738888,127.27074898806472,65.84942502023796
3,3,68.26566612316678,69.80364990706575,122.95753023275404,63.977090639753634
3,3,68.53292398688916,71.61977178193285,121.52550716460065,60.44383629667953
3,3,61.08304121625122,67.6713748985976,126.25063081248348,64.81566347712115
3,3,70.51400804883738,62.70426522033861,129.3934446729747,70.53305660734921
3,3,67.84275555263676,65.63433757572432,121.61150422083702,64.9620656935114
3,3,66.25912301548948,70.89638077656744,121.90072895042655,65.14656801546887
3,3,66.70523222625043,69.18179880543511,122.21148500947253,69.57860819154764
3,3,72.07228297753755,68.10650436049521,124.37195668174118,63.88653603785097
3,3,63.93030761970016,70.75142888342315,117.20375970071291,67.5460744203481
3,3,65.11530560947352,72.79515824438434,125.90484329187989,57.55679739069326
3,3,68.88363469423108,70.44373551592953,107.92808372232535,67.96822811360045
3,3,67.7424801385245,62.97697019426108,125.50554489400864,61.935876407789614
3,3,64.86489478572544,66.57741822584765,126.73533515365686,64.37886847464853
3,3,71.62880599330025,68.41774510566636,121.3901032303125,62.83843825505532
3,3,69.4342126191179,65.25175123494662,109.96370138423556,64.21991962298705
3,3,67.80903489616884,67.71404436049659,118.93393162197822,75.58882724563257
3,3,67.1313692535349,62.681070036660934,113.2522881235184,69.08951836223979
3,3,69.4682444737883,67.76805542177145,127.84304691231797,62.994764953048524
3,3,60.621618139376125,69.19499455455633,105.46293739538046,66.94680100554386
3,3,62.02708167082245,61.11794510113439,119.2961135878858,76.03938583535982
3,3,64.77210952035684,72.6940375791872,118.99765619634168,65.53997936878604
3,3,66.17111906584984,66.51169494972697,118.40882828012306,64.48290572699078
3,3,70.29119634312704,67.34808437071285,119.92195656760335,68.80899272795173
3,3,67.28677266615678,68.57975809255444,114.19666710541043,69.73584003581107
3,3,65.15052413343444,67.94418204503765,113.06841666512307,66.65324597400127
3,3,62.09191768294429,70.8206671296129,118.5099626499296,69.94049752351164
3,3,68.34520883388896,63.2628671858288,102.66193948818342,68.66287926118123
3,3,65.32710422667913,67.05204824742592,117.6184946922147,56.08950405865785
3,3,68.63351018003742,67.24734536447393,113.96474317893244,66.80157636609998
3,3,67.17563779130072,66.73442120859,118.32978696138174,66.70782226324516
3,3,65.1365713039673,62.233255140879685,112.63816892209684,68.08960255206075
3,3,69.18939854752217,64.69402976096212,107.64635311730912,66.59063429282875
3,3,62.48991501690449,69.81582691180765,114.48424989596631,67.82043577354152
3,3,67.18394327187733,66.94675070478714,115.64268929496377,63.899993298387315
3,3,65.9944812720689,70.95986332135574,108.01756485430899,60.02375650040428
3,3,69.3481485108044,70.22348529640429,117.41767481808894,68.81013803977399
3,3,67.60971276276068,65.343085651339,120.73992073562975,68.88603745226729
3,3,64.83474407425334,66.00593063955688,110.67476639421203,64.03271721709376
3,3,71.37435306265381,68.31021747182376,106.88486986833892,70.46145313934758
3,3,72.37499725961365,65.07857736679142,115.7357545066265,69.04044910880235
3,3,61.153708158092876,70.57090202204975,108.60559433476487,70.02914755758012
3,3,68.86741852420542,63.08182565680517,112.42250312161976,71.6409636971672
3,3,70.2062665483798,56.29603695576607,101.63141905293237,69.22178520299991
3,3,67.0221934635917,67.10887273323281,117.46687069474655,70.65647426571985
3,3,69.1366384977363,63.56839898980187,108.58505244620058,67.9389440568884
3,3,65.9037950116283,71.51532887478574,103.73363723538414,68.11827349510001
3,3,60.904616637598785,66.07859960281249,103.28895945094281,62.424796409431096
3,3,69.54090068579498,67.03607790637399,106.48330846654832,63.2238058599672
3,3,72.45259490509656,70.08185658575935,108.32142822664791,63.653753735054835
3,3,70.58127762649228,62.8848646310633,108.83469169017316,67.11296046869715
3,3,68.73590609219423,80.23126250212363,101.22161094253319,70.75931004939794
3,3,66.26385052191881,65.57290647603891,104.45876337829311,66.32377642536181
3,3,60.29108144058894,69.60200805888928,103.23101372191643,65.24262393575329
3,3,66.79734949288417,66.63059164575631,101.22835145123649,66.31780160049924
3,3,75.4279720122619,69.02948346315296,97.38644415555501,70.94799503758614
3,3,71.59288471007,71.96117762388212,104.3150304209429,72.41873490858967
3,3,60.268951833539525,65.52863479497157,102.26467637146281,64.94076504418291
3,3,64.64478467360772,71.33692337953762,97.75252084637883,65.98768439985672
3,3,61.885831857473555,64.99979602031999,98.01001482370334,66.83007372972597
3,3,68.35835465263028,74.6173265692092,97.67828643451222,67.77316842902326
3,3,70.76601770912937,72.9837479756856,96.72216409378453,61.350846987048335
3,3,70.87598078705322,72.23577039255221,102.03528762931877,72.27052635911721
3,3,60.78097719868294,64.86724428342217,100.8537131425687,61.83370242741243
3,3,65.07785437665501,69.71000640987208,91.76654269456098,62.36613524015855
3,3,67.37960832659486,66.48914204395744,93.21329120413237,65.39611023476327
3,3,66.94878966827245,60.85448232322236,86.02306758736323,65.39336631259916
3,3,66.7032468900493,72.25377097741568,94.40240085712017,69.02788678797975
3,3,68.89109895805835,69.96420362073705,92.38354291296714,68.21566953357159
3,3,67.83762730613402,61.67448689537143,88.16349156778412,71.7715731272238
3,3,69.81159376539952,68.18043214114003,92.34058508678828,69.19758469503473
3,3,70.5076591173661,66.69672940328348,93.09808757182398,68.9705864556402
3,3,68.18057905762288,75.63123849289813,86.12851036395192,63.60189397339675
3,3,66.08602105610824,69.44293349127345,88.83984409445121,65.96222757935644
3,3,64.82910953452918,66.79946687366517,85.66597888332964,64.24393581903186
3,3,66.72391550832374,68.49675584975803,89.73094270529805,70.43980736859605
3,3,65.13473390701677,70.0269417669678,86.58445903853554,67.9558259813901
3,3,63.34576561301847,69.60112812317875,77.71123489746255,67.99423429438481
3,3,61.295695229697984,74.71773851384467,78.14230933647798,65.7888138335684
3,3,60.36291461183162,66.0893510129268,79.63570520568395,68.2777564017274
3,3,68.73313269851249,69.10410288785047,79.80834995610545,70.67747152287592
3,3,68.36067932833865,67.47609299340326,84.92964344612335,66.30767644654853
3,3,65.69198910533196,71.53001024521781,69.05563886430122,70.65604750530879
3,3,68.7264704705018,67.10641267869171,82.07356454104283,73.34689495630114
3,3,62.84561323853507,62.58123120969895,71.25852380909645,68.47427935878972
3,3,68.56132646115717,64.54100808309028,74.56755090742071,58.56004292442853
3,3,73.11462426392612,71.31185980027549,73.66945445042127,67.15525873985092
3,3,65.26129212817548,67.35062020592301,70.60024301586795,65.91026597663539
3,3,71.24667284809901,68.4387569915544,79.41370920895747,68.13827292465997
3,3,64.81013447868897,68.19948265118204,69.39321364302585,70.97787578526203
3,3,68.09393280674762,64.7106811975101,64.80871250005322,69.90572404329295
3,3,69.03915285321173,66.69385660642774,65.42230430977602,64.4380991452073
3,3,68.32682938404744,65.30879983693104,67.91789309960383,67.51551842591557
3,3,67.77168696535405,67.15719632653816,70.38378797262591,64.19135301044773
3,3,65.76196805202525,66.16316989963474,68.38365773510861,64.12851960613698
3,3,65.48249230302575,64.74247312637199,64.42477938161218,67.12887860795017
3,3,66.08652614238137,70.79079678743362,66.41659100054699,70.92113073942767
3,3,70.59869007395541,69.14953110318035,66.88877254225334,71.69328188041202
3,3,67.10227093121689,65.60137246063553,62.530945685643665,72.15248524898136
3,3,64.23016064158219,64.87301974221579,67.52909671856949,60.94483766434069
3,3,64.01674909725796,71.11838989277229,68.95145196183556,63.30180169528046
3,3,59.832674288544,65.67348588467077,68.65989640597608,65.21559647380757
3,3,66.47263736958371,69.13723735200934,66.0736485378678,67.25067607222178
3,3,65.77550385139455,66.50309937159761,71.74454809069448,67.62566862489057
3,3,68.81334082833966,71.92590419699032,68.68249673997438,70.09581681119757
3,3,69.29070547317664,70.52757233351589,61.10606307275764,67.82640189663165
3,3,61.78794035811536,70.30367564669554,66.11525680792732,74.52529467645148
3,3,67.93520466652288,60.213860911734294,63.89527605199901,63.874942387277464
3,3,67.62909426605397,69.7482531874856,66.37628189975928,67.27249393096105
3,3,62.878848063033566,68.47988494715736,64.4500292650124,63.762372621254116
3,3,72.43247894195552,70.9829678040987,63.286353989616586,69.20899996018754
3,3,63.31035688223175,64.80726188489373,66.38223171279223,62.740252396378445
3,3,66.05301770713002,66.82993731702197,66.36927716369051,70.18000978295682
3,3,70.49219948433083,70.68899513341692,68.6726784057722,66.67496626675727
3,3,68.3329119109219,69.84881064336533,70.0976197174393,67.22893714620433
3,3,65.58070426648344,66.85372686454865,67.22930776766849,65.83258856588044
3,3,67.55419553052594,68.93950300486259,69.9599184576023,62.422318179642005
3,3,61.34995364993642,67.9389033685268,64.65956289011514,72.74303620089286
3,3,66.88847867335912,70.25356921721892,59.60214650989582,72.05188309268505
3,3,68.00648819466039,66.48454298724215,71.44573621646286,68.51087907757179
3,3,61.05451762052415,75.58912269614915,66.10287083663094,67.21435338711771
3,3,69.59578310628815,69.96014874814706,62.03898654607213,65.32277139871869
3,3,69.91814019730457,68.4556110702302,67.46894585399006,64.86973621605188
3,3,64.79178938318461,67.96307797919398,78.149732965701,74.41264655746859
3,3,67.94959130453194,68.13487056538186,61.605275333483085,70.83742439793207
3,3,63.60838699323437,63.946906037698284,69.43613864861476,65.780101378131
3,3,71.89345474580362,64.98553436669727,58.248559176850485,68.1182819047581
3,3,68.32764581326215,73.33066130052421,65.2244668801733,62.00227108033511
3,3,65.65782305067998,66.86874069966451,70.20277284831322,60.77400632088593
3,3,69.04186430802119,67.73817970256371,70.23242410496366,66.00217620241338
3,3,63.1111224960643,68.13464477872323,63.104598852534465,74.41874090009141
3,3,67.24590520971445,66.86326960300892,62.555125992489415,64.5477293312462
3,3,70.30292868779102,65.31357526605306,71.5671377573753,74.1468400504248
3,3,68.61769208373626,63.06793836523535,68.1357089264743,62.29467299180721
3,3,64.62605579784494,65.43536554679173,64.97967507507182,64.58684544893144
3,3,70.93692358233122,67.14709833969734,67.52339737348429,68.47806460660456
3,3,64.19480357905546,69.45940684726948,69.54808073862633,70.56242970281671
3,3,66.77777676183692,67.0227857923605,71.8959371604506,64.42805889757393
3,3,67.94650355290216,67.78800136060256,72.65574184302338,69.3708056480975
3,3,68.28215426354151,58.749690399530145,71.5977597729276,63.82323979445705
3,3,70.31343445291611,65.0828052920554,66.97773988799433,63.780548629811825
3,3,73.94233252468666,72.09383605739302,71.58586284260691,72.71016828923536
3,3,70.49643758277317,64.59724591642353,66.71182513746172,63.153833731525566
3,3,72.18310041440203,69.3317645628427,67.24511781925048,65.42755692689627
3,3,67.65633414483378,61.25514033199267,62.98024378756488,74.90933664330512
3,3,63.40853302708742,65.4365181474071,67.80904005135957,66.3485926299343
3,3,72.37687085580008,71.70354758576525,62.58694112769064,63.9106438011839
3,3,66.27691178995171,65.41423363837292,70.02126567414683,72.78972445568337
3,3,64.67079162080555,61.18951271311178,59.813469828690046,69.64452355135332
3,3,72.57355003383458,69.45327874321785,69.25675336996325,68.39698667999
3,3,65.4205484827168,68.91105445623941,60.53711941237126,66.09515406838737
3,3,63.687271205889544,64.50075522274518,71.32587630778119,67.14339372856682
3,3,64.68856967485128,68.48034660179016,67.44977058151771,64.51166753350303
3,3,71.26187474482774,65.47453761619605,67.22336896730368,70.8607124129427
3,3,66.77160628588945,66.56617508238577,67.19368215737953,65.42105337731037
3,3,65.73584105574949,69.80570741217716,67.48454934562287,63.56572357153506
3,3,66.34550113621525,63.59222379844891,63.72385944537837,67.653736944435
3,3,59.12470032948986,73.76808465838059,68.7592052581077,67.32333202531429
3,3,70.59951811170009,68.60213728051767,61.23253077903188,63.27599320047514
3,3,64.18905035798535,66.22866936590364,63.665916563199644,70.59181029970063
3,3,68.61091603913124,64.43814800314732,64.8805947021074,63.252471888298786
3,3,74.03503872046595,67.4436521144929,66.55574856816335,65.72477961567478
3,3,67.88552069996148,63.23630220348764,65.6916351001597,60.83043553544686
3,3,68.04586081768818,69.70202338421646,64.10473939282997,70.27980525708459
3,3,64.62473702306782,62.14592013976451,63.887511063412404,67.8168705217279
3,3,67.19207135257955,66.77653159301687,66.78224112627892,65.6447319750566
3,3,73.46112803892278,66.52364421107322,61.76147059767888,65.2015556460142
3,3,68.30417592445228,66.9164651647123,67.24151290511588,68.66865715690614
3,3,69.2014841202903,64.78014830045096,64.26247503673049,66.25950214151429
3,3,63.338577243608135,67.90038348999916,68.75556754953567,64.77831382202129
3,3,65.94946290336426,65.17984980582003,65.01430569018534,70.85438820024798
3,3,67.06090920549175,69.03776923967735,68.5278859748897,66.25617965312595
3,3,60.96954367925721,72.90083826916285,70.61821688658934,65.10676544752704
3,3,66.95661287858161,66.87026185856749,65.21718520973307,73.13764645712202
3,3,69.27087567447289,65.87062418596994,64.76464769218838,64.08754897734067
3,3,68.89152251938246,65.04806600779155,69.36624842715126,69.0357253079617
3,3,64.65237221568191,70.6158134628446,73.06961253713467,64.8327831737212
3,3,70.01713705767929,67.94371504031358,67.19659694949229,71.70601414315469
3,3,62.4558847484987,68.02405915331768,72.79971001562903,69.83208151817946
3,3,65.12775001582355,70.39318038670375,64.95172058086668,68.73509993465375
3,3,72.13133040103295,67.11398541679762,64.27585723010651,63.09023132364535
3,3,62.221170499832084,70.00391340674945,67.19104362865066,67.918835751805
3,3,66.33750493867463,67.79369786256679,70.04325021392702,67.48268803516018
3,3,68.57198649158245,57.34819951654914,69.72325874848676,65.30561435197725
3,3,61.810544856838725,66.51834581092753,67.66649652541633,68.79172104187823
3,3,62.741357078252506,64.42326256335467,66.29384152339894,67.95654954434787
3,3,64.39739073218738,62.78878000035506,69.23691376853601,66.85505135259895
3,3,68.6541066967871,63.783676947056485,69.81278848471014,65.64650339988916
3,3,74.85972836392035,70.40164845726241,72.52122161535414,68.14613842037133
3,3,63.61273271775925,66.0063135152754,61.43950004070192,73.87064552731735
3,3,67.45484931656928,60.416262485432235,58.37876417405093,62.068768550195976
3,3,67.29429356598513,62.42954667021663,66.0806387527418,61.84787761359256
3,3,69.6132775947583,70.21798838476265,65.13631347826757,68.75419524840224
-0.6,3,69.15457076019166,66.10532352688894,72.76466108700649,69.4088128340314
-0.6,3,62.50877737487683,63.5066894154129,67.83149521947152,70.15573778786478
-0.6,3,70.16092211464958,67.8131140091379,67.79133090417194,67.71335840176883
-0.6,3,63.36441064753989,63.14294344815014,63.857773132485974,67.78446465572219
-0.6,3,64.33853481109279,68.45516431628847,69.18572522788725,74.67892704178037
3,3,64.29670730583739,67.24252521827722,68.6800437075083,64.93238440988519
3,3,69.94150085125264,65.86309954349963,65.94333647230326,71.05253446347115
3,3,66.65059447540636,64.64545533686356,70.25060686281523,72.71223516447702
3,3,64.35046199872325,68.04720633628479,74.37322452391864,68.84990856454671
3,3,72.39637377990078,67.38366840840658,82.5137850178736,69.02905705760517
3,3,68.55767477026036,66.58134161733699,83.69121346827455,67.48507445132341
3,3,69.07390472024996,65.2908228038838,83.15734676752214,67.73727097780977
3,3,60.98449355060235,66.56179996152207,88.51071655299269,67.39526788236716
3,3,64.16568586042652,63.82712644318421,88.45559502635399,56.23807356256071
3,3,67.23851169109348,61.33003855448474,82.0373417331853,68.13822953158653
3,3,65.26295134175786,69.6572456933259,80.61979910411014,62.34148143240878
3,3,71.48710521325958,71.10944960159497,89.00463400201872,71.2036101760768
3,3,64.0697116500873,65.51191917776,88.650388369594,62.178899132746714
3,3,66.84506501871203,64.0328411400146,95.3759973218729,67.24558404697642
3,3,70.25888318671491,64.38671850683932,94.74108865242286,70.90607382473084
3,3,67.85657363093152,63.28996159795551,92.87772983470724,66.32325552179381
3,3,63.71976703750106,59.24585223856266,97.64107455067,61.906742261138085
3,3,65.25337620761546,66.05797511112648,98.5484873266586,64.69269239896491
3,3,65.382273661827,74.64733177081035,101.29282829931957,71.9864013228978
3,3,68.58888459647903,68.76121381553317,106.09102376094589,63.19099492190657
3,3,69.6434460230615,68.62640401350974,100.26531675363105,66.24869363807692
3,-0.6,69.45824979730648,68.36394343423203,102.4751016249906,72.35040216844001
3,-0.6,69.38173164221328,69.0632615031162,95.72718628813891,68.1701772613364
3,-0.6,72.87197360773766,65.99042260648353,77.46588209985252,67.58260108256745
3,-0.6,66.82057359183618,67.73285431947568,69.96430919625675,65.46620319048621
3,-0.6,74.4842948296132,66.913121699497,69.48125006867384,64.10504169158261
3,3,67.40461467175477,65.40734682777288,67.78842996467722,61.329143106319194
3,3,61.9986111199907,72.74729067436624,65.60116388161404,66.04410267823977
3,3,69.51091091292858,64.14171950096224,69.93691479741423,65.94803453577521
3,3,66.52479607829254,64.89405060180353,66.79911892133744,67.34276406005809
3,3,64.07537476779012,69.65607787233895,68.10188922953178,70.98710869667812
3,3,65.90812263861945,66.35429724929129,68.8699316276298,67.33965384318017
3,3,68.48078986885771,65.70351135054564,65.0692599437597,70.2481149947568
3,3,70.6482685204039,68.88664116917404,68.8624750968481,63.590857502270325
3,3,72.0071978386946,64.47638861938425,76.34694731601552,68.3306632980566
3,3,72.82419004505626,62.1625706370733,70.6509003230795,72.26859217557036
3,3,73.22720043547082,64.79484051511702,73.5865842224102,66.36988258681173
3,3,63.249610909352015,68.37109321243268,73.81648286748525,61.11024414209911
3,3,67.13863575717782,70.34414409900349,66.90477908991667,64.87131083663385
3,3,65.86101620109507,67.08554302001951,71.06848777820984,70.58822076555326
3,3,63.73987462782705,66.89483466182433,60.59911517242436,68.32635554235839
3,3,65.99565043683128,64.69211753237602,70.68121085393145,65.7547005550852
3,3,60.49950408125152,67.3813504153878,66.08038559620618,67.4716846311254
3,3,73.90347353927008,62.21424556786889,63.741343823653274,69.89458488983773
3,3,65.65645710890144,63.974667855846725,65.44491848413003,65.5881632901659
3,3,68.99457322926986,64.81303185814178,67.08961820322881,73.19515915859704
3,3,71.1737251715125,61.82014878534003,69.98164787129556,66.11084225234062
3,3,70.00034342924152,68.98988051526005,60.98752872741188,62.05961393909282
3,3,69.57601780305099,63.88573214370267,63.12054742498274,66.42269614779309
3,3,60.67732885884598,60.235603212429844,68.4554937390587,68.09969718031526
3,3,69.69710063513459,72.58473115995142,68.84692239906204,67.18902390263138
3,3,66.80424161514716,64.54431239002383,64.82763607512078,68.808152338912
3,3,65.69594066362241,61.42465641848882,68.10126404260082,61.162034159481614
3,3,66.27601915401507,67.51947280935391,62.27163185538159,69.73330584212029
3,3,67.5272296401291,66.0690520005602,70.14509562120311,66.78212208471135
3,3,74.29085672186261,72.52047201022434,67.50368884219863,71.76635520208256
3,3,69.37962960054163,64.13896468404165,66.28430523337734,68.26463388795581
3,3,66.06017338933395,59.74902280558688,67.19217342367764,65.68836393910999
3,3,66.51826946509148,61.95590667852057,64.1220256539603,68.78043797327088
3,3,67.1475714330736,64.8359374944482,66.32567768708294,66.94125453835075
3,3,74.90959412626019,68.4172108524812,63.460195437871405,58.6607288009578
3,3,65.02890841220187,71.49404243842102,69.29352208598783,71.96945411243645
-0.6,3,64.98318956424544,63.47948022130154,74.2940626739452,61.726978427460395
-0.6,3,72.95082362305331,60.04627228129664,65.84988490694629,71.26181527408112
-0.6,3,67.51552471477754,71.2302426915379,66.83310432464084,69.80548057342277
-0.6,3,59.60676809541395,72.08151561348468,73.11170640272246,67.82514891065856
-0.6,3,69.51077401891682,76.4801722659458,70.69555305147472,67.90335065012526
-0.6,3,61.26758851522545,67.29489477372044,84.21415009260048,63.54488496104616
3,3,69.68335307935406,68.65163370170846,99.40700161542097,67.87755098799411
3,3,66.62180367495901,66.21532761398166,102.55031369093875,68.00007157366589
3,3,66.84523336739838,69.00809178740818,96.83797013537371,73.14355933997858
3,3,67.34316393099962,70.09408873543758,106.97050096432267,62.63531423561355
3,3,67.0604919223897,68.22503051937932,99.82949898455384,71.62252692777292
3,3,66.78940128050517,74.90959325993104,103.81307153051559,64.28408339989885
3,3,78.57029679707637,75.08626846163159,102.38740410813007,64.78886040075906
3,3,65.10607133549408,67.71544114933484,99.53299042238463,67.30268454545084
3,3,69.3545634987691,69.3043614533476,107.90245219367996,64.4170347220663
3,-0.6,65.24916511314251,72.60277102887613,109.2445789261192,69.53571920325169
3,-0.6,64.38553503095717,66.37258844095366,105.26760715865548,65.34620255636408
3,-0.6,67.11523967246951,65.66890852736648,93.44916563270682,73.66217782964092
3,-0.6,63.916540234680625,67.28020313922504,83.2011052592894,71.23055128411373
3,-0.6,70.61991296048323,64.47694576660125,61.1433334536657,62.21063011888645
3,3,67.59370702957966,65.79591786250518,66.30779245486423,72.00376828341457
3,3,67.88570313475225,63.18891937025011,64.03452492794558,62.06165088133781
3,3,61.50056784045598,61.62308577457527,65.44007170619932,72.06074722169284
3,3,63.565086064149945,64.454179311842,69.94839649193112,71.76084945261395
3,3,66.62850111998637,72.28425317827435,62.30752184294944,61.687232230668855
3,3,66.69632611823131,62.98454540147675,69.40209554644494,66.0293747162227
3,3,61.39605992452569,69.0964090896977,74.21951335874986,67.10758531331632
3,3,65.41139324059296,66.78389623487296,69.28291603601087,63.776231524361286
3,3,68.15317654864137,70.10044929613004,64.873668718525,64.97156700562833
3,3,66.52975546767864,69.13671385467633,66.95170389875801,63.93154217652547
3,3,67.5840668545461,67.145790863529,73.33660025116725,62.98070649264889
3,3,70.41281035980957,69.11958717090266,69.72811540981364,62.89173456580262
3,3,67.15174987709229,63.67175174893762,70.9286499873357,68.8239080998882
3,3,72.71036610537845,66.48963791718022,74.34748891946853,64.70085552666788
3,3,67.5113396579041,67.62652366231134,61.31626401548496,68.9309111736499
3,3,66.8427387029869,66.21796010051945,70.10452969496846,67.55149724620712
3,3,63.98753661790882,71.11571766513093,65.37283955226881,71.6445351402965
3,3,69.88610074335125,61.02859074783059,66.78862345404434,63.642633765282206
3,3,69.8125961894321,66.86127235370951,60.5753069774571,70.41797734496306
3,3,64.7099256228854,70.2566575216725,66.89831913842758,68.42510078184378
3,3,66.57040790221919,60.74554478250925,63.44679522310025,65.28062642873782
3,3,73.27015763525002,67.08737073548409,64.25321543274617,62.1678600956466
3,3,65.51759605725313,70.78391604087581,61.46208277496871,72.57844989940637
3,3,66.93576444629261,63.22608483690982,70.46963490511911,65.00690126859911
3,3,66.41069943765854,70.45973143472558,63.99260384038075,65.75159462206223
3,3,64.59474787597883,63.10158551580917,69.18103830183752,65.60268580786384
3,3,64.88859598673912,64.29718320688188,74.19096900704722,67.3586520417145
3,3,63.938543204770156,65.68486105137896,67.24439667963065,66.61093765636205
3,3,67.05185592240369,66.73218105373265,71.80176572763729,66.24160939066756
3,3,70.17436453508148,71.38540296798442,70.59293485220964,68.93079260134338
3,3,65.65676629161513,70.4848960311054,74.21236443169092,70.83419159606818
3,3,67.35150451248666,63.12737273255438,66.28958402667648,69.50877269630278
3,3,68.14328165772021,62.60996936462518,65.80968485093987,69.98230755710617
3,3,68.71556553218683,71.76452904917157,62.81108483129669,74.47003400056104
3,3,64.77955561566301,69.1380421088716,73.28464949768174,64.82864241873767
3,3,63.49943352126944,65.46204032504363,71.43049364105471,58.90880637224484
3,3,67.41799364853021,63.27460052317562,68.24226859854798,73.01788229266198
3,3,69.38683939105034,64.38406508808848,72.8049832695771,65.73138980251098
3,3,66.21295460772184,66.27319749358601,68.46561943575809,66.97075887419216
